,average_weight,minage,predicted_average_rating
275,0.0,5.0,5.226406603633382
276,0.0,12.0,5.436674554277485
277,0.0,8.0,5.316521439623712
278,0.0,6.0,5.256444882296825
279,0.0,5.0,5.226406603633382
280,0.0,0.0,5.076215210316165
281,0.0,7.0,5.286483160960269
282,0.0,10.0,5.376597996950599
283,0.0,8.0,5.316521439623712
284,0.0,7.0,5.286483160960269
285,0.0,5.0,5.226406603633382
286,0.0,10.0,5.376597996950599
287,0.0,12.0,5.436674554277485
288,0.0,6.0,5.256444882296825
289,0.0,8.0,5.316521439623712
290,0.0,4.0,5.196368324969939
291,0.0,10.0,5.376597996950599
292,0.0,0.0,5.076215210316165
293,0.0,5.0,5.226406603633382
294,0.0,12.0,5.436674554277485
295,0.0,6.0,5.256444882296825
296,0.0,12.0,5.436674554277485
297,3.0,12.0,6.82733984319752
298,3.0,12.0,6.82733984319752
299,0.0,10.0,5.376597996950599
300,3.0,0.0,6.4668804992362
301,0.0,7.0,5.286483160960269
302,0.0,8.0,5.316521439623712
303,0.0,0.0,5.076215210316165
304,0.0,0.0,5.076215210316165
305,0.0,10.0,5.376597996950599
306,0.0,4.0,5.196368324969939
307,0.0,0.0,5.076215210316165
308,0.0,8.0,5.316521439623712
309,0.0,8.0,5.316521439623712
310,0.0,10.0,5.376597996950599
311,0.0,0.0,5.076215210316165
312,0.0,6.0,5.256444882296825
313,0.0,10.0,5.376597996950599
314,0.0,0.0,5.076215210316165
315,0.0,5.0,5.226406603633382
316,0.0,0.0,5.076215210316165
317,0.0,0.0,5.076215210316165
318,0.0,9.0,5.346559718287155
319,0.0,10.0,5.376597996950599
320,0.0,5.0,5.226406603633382
321,0.0,12.0,5.436674554277485
322,1.0,6.0,5.719999978603504
323,0.0,8.0,5.316521439623712
324,0.0,0.0,5.076215210316165
325,0.0,10.0,5.376597996950599
326,0.0,12.0,5.436674554277485
327,0.0,0.0,5.076215210316165
328,0.0,0.0,5.076215210316165
329,0.0,0.0,5.076215210316165
330,0.0,0.0,5.076215210316165
331,0.0,12.0,5.436674554277485
332,0.0,10.0,5.376597996950599
333,0.0,10.0,5.376597996950599
334,0.0,12.0,5.436674554277485
335,0.0,12.0,5.436674554277485
336,0.0,10.0,5.376597996950599
337,0.0,0.0,5.076215210316165
338,0.0,4.0,5.196368324969939
339,0.0,12.0,5.436674554277485
340,0.0,0.0,5.076215210316165
341,0.0,12.0,5.436674554277485
342,0.0,0.0,5.076215210316165
343,0.0,0.0,5.076215210316165
344,0.0,3.0,5.166330046306495
345,0.0,0.0,5.076215210316165
346,0.0,0.0,5.076215210316165
347,0.0,8.0,5.316521439623712
348,0.0,0.0,5.076215210316165
349,0.0,0.0,5.076215210316165
350,0.0,0.0,5.076215210316165
351,0.0,0.0,5.076215210316165
352,0.0,10.0,5.376597996950599
353,0.0,4.0,5.196368324969939
354,0.0,0.0,5.076215210316165
355,0.0,7.0,5.286483160960269
356,0.0,3.0,5.166330046306495
357,0.0,0.0,5.076215210316165
358,0.0,6.0,5.256444882296825
359,0.0,0.0,5.076215210316165
360,0.0,0.0,5.076215210316165
361,0.0,4.0,5.196368324969939
362,0.0,10.0,5.376597996950599
363,0.0,4.0,5.196368324969939
364,0.0,0.0,5.076215210316165
365,1.0,0.0,5.539770306622843
366,1.0,7.0,5.750038257266947
367,0.0,3.0,5.166330046306495
368,0.0,21.0,5.707019062248476
369,0.0,4.0,5.196368324969939
370,0.0,0.0,5.076215210316165
371,0.0,0.0,5.076215210316165
372,0.0,8.0,5.316521439623712
373,0.0,0.0,5.076215210316165
374,0.0,12.0,5.436674554277485
375,0.0,0.0,5.076215210316165
376,0.0,12.0,5.436674554277485
377,0.0,0.0,5.076215210316165
378,0.0,6.0,5.256444882296825
379,0.0,0.0,5.076215210316165
380,0.0,13.0,5.466712832940929
381,0.0,4.0,5.196368324969939
382,0.0,5.0,5.226406603633382
383,0.0,0.0,5.076215210316165
384,0.0,8.0,5.316521439623712
385,0.0,10.0,5.376597996950599
386,0.0,0.0,5.076215210316165
387,0.0,0.0,5.076215210316165
388,0.0,0.0,5.076215210316165
389,0.0,0.0,5.076215210316165
390,0.0,16.0,5.556827668931259
391,0.0,0.0,5.076215210316165
392,0.0,4.0,5.196368324969939
393,0.0,0.0,5.076215210316165
394,0.0,0.0,5.076215210316165
395,0.0,12.0,5.436674554277485
396,0.0,0.0,5.076215210316165
397,0.0,6.0,5.256444882296825
398,0.0,6.0,5.256444882296825
399,0.0,7.0,5.286483160960269
400,0.0,6.0,5.256444882296825
401,0.0,7.0,5.286483160960269
402,0.0,0.0,5.076215210316165
403,0.0,0.0,5.076215210316165
404,0.0,7.0,5.286483160960269
405,0.0,8.0,5.316521439623712
406,0.0,5.0,5.226406603633382
407,0.0,0.0,5.076215210316165
408,0.0,6.0,5.256444882296825
409,0.0,7.0,5.286483160960269
410,0.0,17.0,5.586865947594703
411,0.0,7.0,5.286483160960269
412,0.0,10.0,5.376597996950599
413,0.0,5.0,5.226406603633382
414,0.0,10.0,5.376597996950599
415,0.0,3.0,5.166330046306495
416,0.0,0.0,5.076215210316165
417,0.0,8.0,5.316521439623712
418,1.0,5.0,5.68996169994006
419,0.0,0.0,5.076215210316165
420,0.0,8.0,5.316521439623712
421,0.0,4.0,5.196368324969939
422,0.0,12.0,5.436674554277485
423,0.0,8.0,5.316521439623712
424,0.0,8.0,5.316521439623712
425,0.0,4.0,5.196368324969939
426,0.0,0.0,5.076215210316165
427,0.0,0.0,5.076215210316165
428,0.0,10.0,5.376597996950599
429,0.0,4.0,5.196368324969939
430,0.0,0.0,5.076215210316165
431,0.0,18.0,5.616904226258146
432,0.0,5.0,5.226406603633382
433,0.0,5.0,5.226406603633382
434,0.0,5.0,5.226406603633382
435,0.0,5.0,5.226406603633382
436,0.0,0.0,5.076215210316165
437,0.0,0.0,5.076215210316165
438,0.0,12.0,5.436674554277485
439,0.0,5.0,5.226406603633382
440,0.0,7.0,5.286483160960269
441,0.0,8.0,5.316521439623712
442,0.0,6.0,5.256444882296825
443,0.0,0.0,5.076215210316165
444,0.0,11.0,5.4066362756140425
445,0.0,0.0,5.076215210316165
446,0.0,0.0,5.076215210316165
447,0.0,0.0,5.076215210316165
448,0.0,6.0,5.256444882296825
449,0.0,10.0,5.376597996950599
450,0.0,0.0,5.076215210316165
451,0.0,6.0,5.256444882296825
452,0.0,8.0,5.316521439623712
453,0.0,12.0,5.436674554277485
454,0.0,10.0,5.376597996950599
455,0.0,8.0,5.316521439623712
456,0.0,10.0,5.376597996950599
457,0.0,8.0,5.316521439623712
458,0.0,0.0,5.076215210316165
459,0.0,7.0,5.286483160960269
460,1.0,0.0,5.539770306622843
461,0.0,0.0,5.076215210316165
462,0.0,0.0,5.076215210316165
463,0.0,0.0,5.076215210316165
464,0.0,0.0,5.076215210316165
465,0.0,5.0,5.226406603633382
466,0.0,0.0,5.076215210316165
467,0.0,7.0,5.286483160960269
468,0.0,0.0,5.076215210316165
469,0.0,0.0,5.076215210316165
470,0.0,0.0,5.076215210316165
471,4.0,10.0,7.230818382177311
472,0.0,3.0,5.166330046306495
473,0.0,0.0,5.076215210316165
474,0.0,4.0,5.196368324969939
475,0.0,0.0,5.076215210316165
476,0.0,0.0,5.076215210316165
477,0.0,0.0,5.076215210316165
478,0.0,0.0,5.076215210316165
479,1.0,6.0,5.719999978603504
480,0.0,0.0,5.076215210316165
481,0.0,10.0,5.376597996950599
482,0.0,7.0,5.286483160960269
483,0.0,10.0,5.376597996950599
484,0.0,0.0,5.076215210316165
485,0.0,0.0,5.076215210316165
486,0.0,0.0,5.076215210316165
487,0.0,10.0,5.376597996950599
488,0.0,10.0,5.376597996950599
489,0.0,0.0,5.076215210316165
490,0.0,18.0,5.616904226258146
491,0.0,18.0,5.616904226258146
492,0.0,12.0,5.436674554277485
493,0.0,18.0,5.616904226258146
494,0.0,12.0,5.436674554277485
495,0.0,0.0,5.076215210316165
496,0.0,12.0,5.436674554277485
497,0.0,0.0,5.076215210316165
498,0.0,18.0,5.616904226258146
499,0.0,6.0,5.256444882296825
500,0.0,0.0,5.076215210316165
501,0.0,8.0,5.316521439623712
502,0.0,10.0,5.376597996950599
503,0.0,0.0,5.076215210316165
504,0.0,8.0,5.316521439623712
505,0.0,0.0,5.076215210316165
506,0.0,10.0,5.376597996950599
507,0.0,0.0,5.076215210316165
508,0.0,5.0,5.226406603633382
509,0.0,10.0,5.376597996950599
510,0.0,0.0,5.076215210316165
511,0.0,5.0,5.226406603633382
512,0.0,4.0,5.196368324969939
513,1.0,4.0,5.659923421276616
514,0.0,10.0,5.376597996950599
515,0.0,10.0,5.376597996950599
516,0.0,6.0,5.256444882296825
517,0.0,0.0,5.076215210316165
518,0.0,12.0,5.436674554277485
519,0.0,0.0,5.076215210316165
520,0.0,6.0,5.256444882296825
521,0.0,0.0,5.076215210316165
522,0.0,0.0,5.076215210316165
523,0.0,0.0,5.076215210316165
524,0.0,0.0,5.076215210316165
525,0.0,18.0,5.616904226258146
526,0.0,13.0,5.466712832940929
527,0.0,8.0,5.316521439623712
528,0.0,0.0,5.076215210316165
529,0.0,0.0,5.076215210316165
530,0.0,0.0,5.076215210316165
531,0.0,8.0,5.316521439623712
532,1.0,7.0,5.750038257266947
533,0.0,0.0,5.076215210316165
534,2.0,8.0,6.243631632237069
535,0.0,0.0,5.076215210316165
536,0.0,5.0,5.226406603633382
537,0.0,8.0,5.316521439623712
538,0.0,0.0,5.076215210316165
539,0.0,7.0,5.286483160960269
540,0.0,6.0,5.256444882296825
541,0.0,6.0,5.256444882296825
542,0.0,8.0,5.316521439623712
543,0.0,6.0,5.256444882296825
544,0.0,6.0,5.256444882296825
545,0.0,6.0,5.256444882296825
546,0.0,6.0,5.256444882296825
547,0.0,6.0,5.256444882296825
548,0.0,0.0,5.076215210316165
549,0.0,6.0,5.256444882296825
550,0.0,0.0,5.076215210316165
551,0.0,0.0,5.076215210316165
552,0.0,10.0,5.376597996950599
553,0.0,5.0,5.226406603633382
554,0.0,5.0,5.226406603633382
555,0.0,6.0,5.256444882296825
556,0.0,0.0,5.076215210316165
557,0.0,12.0,5.436674554277485
558,0.0,10.0,5.376597996950599
559,0.0,0.0,5.076215210316165
560,0.0,0.0,5.076215210316165
561,0.0,7.0,5.286483160960269
562,0.0,0.0,5.076215210316165
563,0.0,0.0,5.076215210316165
564,0.0,7.0,5.286483160960269
565,0.0,0.0,5.076215210316165
566,0.0,0.0,5.076215210316165
567,0.0,0.0,5.076215210316165
568,0.0,0.0,5.076215210316165
569,0.0,5.0,5.226406603633382
570,0.0,4.0,5.196368324969939
571,0.0,10.0,5.376597996950599
572,0.0,0.0,5.076215210316165
573,0.0,0.0,5.076215210316165
574,0.0,0.0,5.076215210316165
575,0.0,8.0,5.316521439623712
576,0.0,0.0,5.076215210316165
577,0.0,3.0,5.166330046306495
578,0.0,0.0,5.076215210316165
579,0.0,0.0,5.076215210316165
580,0.0,8.0,5.316521439623712
581,0.0,0.0,5.076215210316165
582,0.0,0.0,5.076215210316165
583,0.0,10.0,5.376597996950599
584,0.0,0.0,5.076215210316165
585,1.0,5.0,5.68996169994006
586,0.0,5.0,5.226406603633382
587,0.0,8.0,5.316521439623712
588,0.0,10.0,5.376597996950599
589,0.0,4.0,5.196368324969939
590,0.0,8.0,5.316521439623712
591,0.0,7.0,5.286483160960269
592,0.0,0.0,5.076215210316165
593,0.0,0.0,5.076215210316165
594,0.0,5.0,5.226406603633382
595,0.0,8.0,5.316521439623712
596,0.0,5.0,5.226406603633382
597,0.0,12.0,5.436674554277485
598,0.0,0.0,5.076215210316165
599,0.0,0.0,5.076215210316165
600,2.0,0.0,6.003325402929521
601,0.0,8.0,5.316521439623712
602,1.0,6.0,5.719999978603504
603,0.0,0.0,5.076215210316165
604,0.0,12.0,5.436674554277485
605,0.0,0.0,5.076215210316165
606,0.0,12.0,5.436674554277485
607,0.0,0.0,5.076215210316165
608,0.0,12.0,5.436674554277485
609,0.0,3.0,5.166330046306495
610,0.0,12.0,5.436674554277485
611,0.0,0.0,5.076215210316165
612,0.0,0.0,5.076215210316165
613,0.0,0.0,5.076215210316165
614,0.0,12.0,5.436674554277485
615,0.0,0.0,5.076215210316165
616,0.0,0.0,5.076215210316165
617,0.0,10.0,5.376597996950599
618,0.0,0.0,5.076215210316165
619,0.0,8.0,5.316521439623712
620,0.0,0.0,5.076215210316165
621,0.0,0.0,5.076215210316165
622,0.0,6.0,5.256444882296825
623,0.0,0.0,5.076215210316165
624,0.0,7.0,5.286483160960269
625,0.0,0.0,5.076215210316165
626,0.0,9.0,5.346559718287155
627,0.0,12.0,5.436674554277485
628,0.0,0.0,5.076215210316165
629,0.0,0.0,5.076215210316165
630,0.0,10.0,5.376597996950599
631,0.0,6.0,5.256444882296825
632,0.0,0.0,5.076215210316165
633,0.0,0.0,5.076215210316165
634,0.0,0.0,5.076215210316165
635,0.0,6.0,5.256444882296825
636,0.0,0.0,5.076215210316165
637,0.0,0.0,5.076215210316165
638,0.0,10.0,5.376597996950599
639,0.0,0.0,5.076215210316165
640,0.0,9.0,5.346559718287155
641,0.0,12.0,5.436674554277485
642,0.0,8.0,5.316521439623712
643,0.0,13.0,5.466712832940929
644,0.0,8.0,5.316521439623712
645,0.0,14.0,5.496751111604373
646,0.0,10.0,5.376597996950599
647,0.0,10.0,5.376597996950599
648,0.0,10.0,5.376597996950599
649,0.0,0.0,5.076215210316165
650,0.0,0.0,5.076215210316165
651,0.0,0.0,5.076215210316165
652,0.0,9.0,5.346559718287155
653,0.0,8.0,5.316521439623712
654,0.0,8.0,5.316521439623712
655,0.0,8.0,5.316521439623712
656,0.0,10.0,5.376597996950599
657,0.0,8.0,5.316521439623712
658,0.0,10.0,5.376597996950599
659,0.0,16.0,5.556827668931259
660,0.0,12.0,5.436674554277485
661,0.0,14.0,5.496751111604373
662,0.0,9.0,5.346559718287155
663,0.0,0.0,5.076215210316165
664,0.0,9.0,5.346559718287155
665,0.0,10.0,5.376597996950599
666,0.0,8.0,5.316521439623712
667,0.0,10.0,5.376597996950599
668,0.0,4.0,5.196368324969939
669,0.0,0.0,5.076215210316165
670,0.0,0.0,5.076215210316165
671,0.0,18.0,5.616904226258146
672,0.0,0.0,5.076215210316165
673,0.0,6.0,5.256444882296825
674,0.0,8.0,5.316521439623712
675,0.0,0.0,5.076215210316165
676,0.0,0.0,5.076215210316165
677,0.0,10.0,5.376597996950599
678,0.0,0.0,5.076215210316165
679,0.0,7.0,5.286483160960269
680,0.0,8.0,5.316521439623712
681,0.0,10.0,5.376597996950599
682,0.0,8.0,5.316521439623712
683,0.0,4.0,5.196368324969939
684,0.0,8.0,5.316521439623712
685,0.0,0.0,5.076215210316165
686,0.0,0.0,5.076215210316165
687,0.0,12.0,5.436674554277485
688,0.0,0.0,5.076215210316165
689,0.0,0.0,5.076215210316165
690,0.0,8.0,5.316521439623712
691,0.0,16.0,5.556827668931259
692,0.0,3.0,5.166330046306495
693,0.0,6.0,5.256444882296825
694,0.0,0.0,5.076215210316165
695,0.0,0.0,5.076215210316165
696,0.0,0.0,5.076215210316165
697,0.0,8.0,5.316521439623712
698,0.0,8.0,5.316521439623712
699,0.0,8.0,5.316521439623712
700,0.0,0.0,5.076215210316165
701,0.0,0.0,5.076215210316165
702,0.0,14.0,5.496751111604373
703,0.0,6.0,5.256444882296825
704,0.0,0.0,5.076215210316165
705,0.0,3.0,5.166330046306495
706,0.0,18.0,5.616904226258146
707,0.0,8.0,5.316521439623712
708,0.0,7.0,5.286483160960269
709,0.0,6.0,5.256444882296825
710,0.0,0.0,5.076215210316165
711,0.0,0.0,5.076215210316165
712,0.0,6.0,5.256444882296825
713,0.0,3.0,5.166330046306495
714,0.0,0.0,5.076215210316165
715,0.0,12.0,5.436674554277485
716,0.0,8.0,5.316521439623712
717,0.0,10.0,5.376597996950599
718,0.0,0.0,5.076215210316165
719,0.0,8.0,5.316521439623712
720,2.0,10.0,6.303708189563955
721,0.0,0.0,5.076215210316165
722,0.0,6.0,5.256444882296825
723,0.0,0.0,5.076215210316165
724,0.0,10.0,5.376597996950599
725,0.0,0.0,5.076215210316165
726,0.0,10.0,5.376597996950599
727,0.0,8.0,5.316521439623712
728,0.0,12.0,5.436674554277485
729,0.0,0.0,5.076215210316165
730,0.0,8.0,5.316521439623712
731,0.0,0.0,5.076215210316165
732,0.0,10.0,5.376597996950599
733,0.0,0.0,5.076215210316165
734,0.0,10.0,5.376597996950599
735,0.0,0.0,5.076215210316165
736,0.0,0.0,5.076215210316165
737,0.0,0.0,5.076215210316165
738,0.0,4.0,5.196368324969939
739,0.0,0.0,5.076215210316165
740,0.0,14.0,5.496751111604373
741,0.0,10.0,5.376597996950599
742,0.0,10.0,5.376597996950599
743,0.0,8.0,5.316521439623712
744,0.0,0.0,5.076215210316165
745,0.0,0.0,5.076215210316165
746,0.0,5.0,5.226406603633382
747,0.0,4.0,5.196368324969939
748,0.0,12.0,5.436674554277485
749,0.0,5.0,5.226406603633382
750,0.0,10.0,5.376597996950599
751,0.0,5.0,5.226406603633382
752,0.0,7.0,5.286483160960269
753,0.0,10.0,5.376597996950599
754,0.0,7.0,5.286483160960269
755,0.0,3.0,5.166330046306495
756,0.0,0.0,5.076215210316165
757,0.0,12.0,5.436674554277485
758,0.0,8.0,5.316521439623712
759,0.0,8.0,5.316521439623712
760,0.0,0.0,5.076215210316165
761,0.0,0.0,5.076215210316165
762,0.0,0.0,5.076215210316165
763,0.0,0.0,5.076215210316165
764,0.0,10.0,5.376597996950599
765,0.0,8.0,5.316521439623712
766,0.0,0.0,5.076215210316165
767,0.0,10.0,5.376597996950599
768,0.0,8.0,5.316521439623712
769,0.0,0.0,5.076215210316165
770,0.0,8.0,5.316521439623712
771,0.0,0.0,5.076215210316165
772,0.0,0.0,5.076215210316165
773,0.0,0.0,5.076215210316165
774,0.0,5.0,5.226406603633382
